Year	PMID	Title	Species	Genome_Build	Chromosome	Start	End	TF	Target_Gene	Type(Enhancer_or_SE)	Regulatory_State(Active/Silenced)	Condition(Disease/Normal)	Disease_Name	MONDO	DOID	Tissue	Tissue Ontology_ID	Cell_Source	CVCL_ID	Cell_Type	Cell Ontology_ID	Experiment_Type	High_Throughput_Method	Low_Throughput_Method
2025	40866336	CFP1 promotes germinal center affinity maturation and restrains memory B cell differentiation through H3K4me3 modulation	Mus musculus	mm10	chr16	24176502	24213494	Mef2B	Bcl6	Enhancer	Active	Normal				Spleen	UBERON:0002106	Germinal center B cells		germinal center B cell	CL:0000945	Chromatin interaction assay, Functional perturbation assay	3C-seq, RNA-seq, ChIP-seq	3C-RT-qPCR, qRT-PCR, Western blot
2020	32054946	Inhibition of cyclooxygenase-1 by nonsteroidal anti-inflammatory drugs demethylates MeR2 enhancer and promotes Mbnl1 transcription in myogenic cells	Mus musculus	mm10	chr3	60330708	60331205		Mbnl1	Enhancer	Silenced	Normal				Skeletal muscle	UBERON:0001134	C2C12 myoblasts	CVCL_0188	myoblast	CL:0000187	Enhancer activity assay, Functional perturbation assay		Luciferase Reporter Assay, CRISPR Knockout, Bisulfite Sequencing PCR, qRT-PCR, Western blot
2020	32991700	NFIA differentially controls adipogenic and myogenic gene program through distinct pathways to ensure brown and beige adipocyte differentiation	Mus musculus	mm10	chr8	5325000	5325500	Nfia; Ppargc1A	Ppargc1A	Enhancer	Active	Normal				Adipose tissue	UBERON:0001013	C2C12 myoblast	CVCL_0188	myoblast	CL:0000187	TF binding assay, Enhancer activity assay	ChIP-seq, RNA-seq	ChIP-RT-qPCR, Luciferase Reporter Assay, RT-RT-qPCR
2018	29527594	A Novel Distal Enhancer Mediates Inflammation-, PTH-, and Early Onset Murine Kidney Disease-Induced Expression of the Mouse Fgf23 Gene	Mus musculus	mm10	chr6	127006900	127006914	Nfkb1	Fgf23	Enhancer	Active	Disease	chronic kidney disease	MONDO:0005102	DOID:784	Kidney	UBERON:0002113	Osteocytes		osteocyte	CL:0000064	Functional genomics assay, Transcriptional regulation assay, In Silico Motif Analysis	Whole-Genome TF Binding Motif Enrichment Analysis, ChIP-seq (Nfkb1)	EMSA, Dual-Luciferase Reporter Assay, qRT-PCR, ChIP-RT-qPCR
2018	29527594	A Novel Distal Enhancer Mediates Inflammation-, PTH-, and Early Onset Murine Kidney Disease-Induced Expression of the Mouse Fgf23 Gene	Mus musculus	mm10	chr6	127007050	127007058	Hif1A; Arnt	Fgf23	Enhancer	Active	Disease	chronic kidney disease	MONDO:0005102	DOID:784	Kidney	UBERON:0002113	Renal tubular epithelial cells		renal tubular epithelial cell	CL:0000066	Functional genomics assay, Transcriptional regulation assay, In Silico Motif Analysis	Whole-Genome TF Binding Motif Enrichment Analysis, ChIP-seq (Hif1a, Arnt)	EMSA, Dual-Luciferase Reporter Assay, qRT-PCR, ChIP-RT-qPCR
2018	29527594	A Novel Distal Enhancer Mediates Inflammation-, PTH-, and Early Onset Murine Kidney Disease-Induced Expression of the Mouse Fgf23 Gene	Mus musculus	mm10	chr6	127007200	127007209	Stat3; Stat5A	Fgf23	Enhancer	Active	Disease	chronic kidney disease	MONDO:0005102	DOID:784	Kidney	UBERON:0002113	Renal proximal tubular epithelial cells		renal proximal tubular epithelial cell	CL:0002306	Functional genomics assay, Transcriptional regulation assay, In Silico Motif Analysis	Whole-Genome TF Binding Motif Enrichment Analysis, ChIP-seq (Stat3, Stat5a)	EMSA, Dual-Luciferase Reporter Assay, qRT-PCR, ChIP-RT-qPCR
2019	31053723	Differential methylation of enhancer at IGF2 is associated with abnormal dopamine synthesis in major psychosis	Mus musculus	mm10	chr7	149796331	149801250		Th	Enhancer	Active	Normal				Striatum	UBERON:0002420	Primary mouse cortical neurons		cortical neuron	CL:0000540	Functional perturbation assay	Hi-C, RNA-seq, Quantitative mass spectrometry	CRISPR Knockout, RT-RT-qPCR, Western blot, HPLC
2019	31053723	Differential methylation of enhancer at IGF2 is associated with abnormal dopamine synthesis in major psychosis	Mus musculus	mm10	chr7	149796331	149801250		Igf2	Enhancer	Active	Normal				Frontal Cortex	UBERON:0000956	striatal neurons		striatal neuron	CL:0000540	Functional perturbation assay	Hi-C, RNA-seq, Quantitative mass spectrometry	CRISPR Knockout, RT-RT-qPCR, Western blot, HPLC
2018	29903884	Sex reversal following deletion of a single far upstream enhancer of Sox9	Mus musculus	mm10	chr11	10997900	10999300	Sry; Sox9; Nr5A1	Sox9	Enhancer	Active	Disease	sex reversal	MONDO:0008637	DOID:14450	Testis	UBERON:0000473	Sertoli cell precursors		Sertoli cell precursor	CL:0000216	Developmental biology assay, Functional genomics assay, Transcriptional regulation assay	ChIP-seq, DNase-seq	ChIP-RT-qPCR, Dual-Luciferase Reporter Assay, EMSA
2015	26303528	The DEK Oncoprotein Is a Critical Component of the EKLF/KLF1 enhancer in erythroid cells	Mus musculus	mm10	chr8	87424785	87425735	Dek	Klf1	Enhancer	Active	Normal				Blood	UBERON:0000178	Mouse erythroid progenitor cells		erythroid progenitor cell	CL:0000038	Enhancer activity assay, TF binding assay, Functional perturbation assay	RNA-seq	ChIP-RT-qPCR, CRISPR Knockout, shRNA knockdown, RT-RT-qPCR, Western blot, EMSA, Transgenic Reporter Assay
2011	21487009	Mouse Rankl Expression Is Regulated in T Cells by c-Fos through a Cluster of Distal Regulatory Enhancers Designated the T Cell Control Region	Mus musculus	mm10	chr14	77031707	77033014	Fos	Tnfsf11	Enhancer	Active	Normal				Spleen	UBERON:0002106	Primary mouse CD4+ T cells		CD4-positive T cell	CL:0000624	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ChIP-chip, RNA-seq	Luciferase Reporter Assay, ChIP-RT-qPCR, 3C assay, RT-RT-qPCR, Site-directed mutagenesis
2011	21487009	Mouse Rankl Expression Is Regulated in T Cells by c-Fos through a Cluster of Distal Regulatory Enhancers Designated the T Cell Control Region	Mus musculus	mm10	chr14	77080000	77081000	Fos	Tnfsf11	Enhancer	Active	Normal				Spleen	UBERON:0002106	Primary mouse CD4+ T cells		CD4-positive T cell	CL:0000624	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ChIP-chip, RNA-seq	Luciferase Reporter Assay, ChIP-RT-qPCR, 3C assay, RT-RT-qPCR, Site-directed mutagenesis
2014	25223790	Comparison of TALE designer transcription factors and the CRISPR/dCas9 in regulation of gene expression by targeting enhancers	Mus musculus	mm10	chr6	122652547	122653538	Tale Designer Transcription Factor	Nanog	Enhancer	Active	Normal				Embryo	UBERON:0000922	Mouse embryonic stem cells		mouse embryonic stem cell	CL:0002322	Enhancer activity assay, Functional perturbation assay	ChIP-seq	Luciferase Reporter Assay, ChIP-RT-qPCR, RT-RT-qPCR, Flow Cytometry
2015	25249570	Pi3kcb Links Hippo-YAP and PI3K-AKT Signaling Pathways to Promote Cardiomyocyte Proliferation and Survival	Mus musculus	mm10	chr9	99032500	99032700	Yap1	Pik3Cb	Enhancer	Active	Normal				Heart	UBERON:0000948	Neonatal rat ventricular cardiomyocytes		cardiomyocyte	CL:0000746	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq	Luciferase Reporter Assay, ChIP-RT-qPCR, RT-RT-qPCR, Western blot
2015	25249570	Pi3kcb Links Hippo-YAP and PI3K-AKT Signaling Pathways to Promote Cardiomyocyte Proliferation and Survival	Mus musculus	mm10	chr9	99032500	99033051	Yap1	Pik3Cb	Enhancer	Active	Normal				Heart	UBERON:0000948	Mouse atrial cardiomyocyte cell		atrial cardiomyocyte	CL:0000746	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, Microarray	Luciferase Reporter Assay, ChIP-RT-qPCR, RT-RT-qPCR, Western blot
2021	33044128	ATAC-Seq Reveals an Isl1 Enhancer That Regulates Sinoatrial Node Development and Function	Mus musculus	mm10	chr1	172411511	172413110	Mef2C	Rgs6	Enhancer	Active	Normal				Heart	UBERON:0000948	Not available		cardiomyocyte	CL:0000746	Enhancer activity assay	ATAC-seq, RNA-seq, ChIP-seq	Transgenic Reporter Assay, X-gal Staining
2021	33044128	ATAC-Seq Reveals an Isl1 Enhancer That Regulates Sinoatrial Node Development and Function	Mus musculus	mm10	chr12	4704343	4706142	Mef2C	Ptgfr	Enhancer	Active	Normal				Heart	UBERON:0000948	Not available		cardiomyocyte	CL:0000746	Enhancer activity assay	ATAC-seq, RNA-seq, ChIP-seq	Transgenic Reporter Assay, X-gal Staining
2019	31041782	PCGF6 regulates stem cell pluripotency as a transcription activator via super-enhancer dependent chromatin interactions	Mus musculus	mm10	chr17	46687021	48462216	Pcgf6	Ccnd3	Enhancer	Active	Normal				Embryo	UBERON:0000922	Mouse embryonic stem cells		mouse embryonic stem cell	CL:0002322	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ChIP-seq, RNA-seq, Hi-C	ChIP-RT-qPCR, RT-RT-qPCR, Western blot
2019	31041782	PCGF6 regulates stem cell pluripotency as a transcription activator via super-enhancer dependent chromatin interactions	Mus musculus	mm10	chr19	10050000	10650000	Pcgf6	Tmem216	Enhancer	Active	Normal				Embryo	UBERON:0000922	Mouse embryonic stem cells		mouse embryonic stem cell	CL:0002322	Enhancer activity assay, TF binding assay, Chromatin interaction assay, Functional perturbation assay	ChIP-seq, RNA-seq, Hi-C	RT-RT-qPCR, Western blot
2014	25030696	The active enhancer network operated by liganded RXR supports angiogenic activity in macrophages	Mus musculus	mm10	chr2	122739000	122739200	Rxra	Tgm2	Enhancer	Active	Normal				Bone Marrow	UBERON:0002371	Bone marrow-derived macrophages		macrophage	CL:0000235	Enhancer activity assay	ChIP-seq, GRO-seq	Luciferase Reporter Assay, ChIP-RT-qPCR
2020	33147208	A genetic variant controls interferon-?|?? gene expression in human myeloid cells by preventing C/EBP-?|?? binding on a conserved enhancer	Mus musculus	mm10	chr4	88070000	88070500		Ifnb1	Enhancer	Active	Normal				Bone Marrow	UBERON:0002371	RAW264.7 macrophage cell line	CVCL_0493	macrophage	CL:0000235	TF binding assay, Enhancer activity assay	ChIP-seq	Luciferase Reporter Assay, ChIP-RT-qPCR
2023	37344599	Histone demethylase KDM5D upregulation drives sex differences in colon cancer	Mus musculus	mm10	chr17	33930235	37702617		Tap1	Enhancer	Silenced	Disease	colorectal cancer	MONDO:0005176	DOID:9256	Colon	UBERON:0001155	iKAP colorectal cancer cells		colorectal cancer cell	CL:0000066	Chromatin interaction, Functional perturbation	HiChIP, ChIP-seq, RNA-seq	RT-RT-qPCR, Western blot, Flow cytometry, T cell killing assay
2016	26673693	Dynamic recruitment of Ets1 to both nucleosome-occupied and -depleted enhancer regions mediates a transcriptional program switch during early T-cell differentiation	Mus musculus	mm10	chr14	5320000	5321500	Ets1	Tcra	Enhancer	Active	Normal				Thymus	UBERON:0002370	DN/DP thymocytes		double-negative/double-positive thymocyte	CL:0000894	Enhancer activity assay, TF binding assay	ChIP-seq, MNase-seq, CAPSTARR-seq	ChIP-RT-qPCR, Luciferase reporter assay
2014	25453760	A negative feedback loop of transcription factors specifies alternative dendritic cell chromatin States	Mus musculus	mm10	chr7	12705000	12706000	Irf8	Siglech	Enhancer	Active	Normal				Bone marrow	UBERON:0002371	Plasmacytoid dendritic cells (pDC)		plasmacytoid dendritic cell	CL:0000786	TF binding assay, Functional perturbation assay	ChIP-seq, ATAC-seq, RNA-seq	ChIP-RT-qPCR, shRNA knockdown, RT-RT-qPCR
2014	25453760	A negative feedback loop of transcription factors specifies alternative dendritic cell chromatin States	Mus musculus	mm10	chr9	10980000	10981000	Irf8	Flt3	Enhancer	Active	Normal				Bone marrow	UBERON:0002371	Plasmacytoid dendritic cells (pDC)		plasmacytoid dendritic cell	CL:0000786	TF binding assay, Functional perturbation assay	ChIP-seq, ATAC-seq, RNA-seq	ChIP-RT-qPCR, shRNA knockdown, RT-RT-qPCR
2014	25453760	A negative feedback loop of transcription factors specifies alternative dendritic cell chromatin States	Mus musculus	mm10	chr15	8725000	8726000	Irf8	Ly6D	Enhancer	Active	Normal				Bone marrow	UBERON:0002371	Plasmacytoid dendritic cells (pDC)		plasmacytoid dendritic cell	CL:0000786	TF binding assay, Functional perturbation assay	ChIP-seq, ATAC-seq, RNA-seq	ChIP-RT-qPCR, shRNA knockdown, RT-RT-qPCR
2014	25453760	A negative feedback loop of transcription factors specifies alternative dendritic cell chromatin States	Mus musculus	mm10	chr4	14960000	14961000	Cebpb	Tlr2	Enhancer	Active	Normal				Bone marrow	UBERON:0002371	Monocyte-derived dendritic cells (moDC)		monocyte-derived dendritic cell	CL:0000784	TF binding assay, Functional perturbation assay	ChIP-seq, ATAC-seq, RNA-seq	ChIP-RT-qPCR, shRNA knockdown, RT-RT-qPCR
2014	25453760	A negative feedback loop of transcription factors specifies alternative dendritic cell chromatin States	Mus musculus	mm10	chr4	14962000	14963000	Cebpb	Tlr4	Enhancer	Active	Normal				Bone marrow	UBERON:0002371	Monocyte-derived dendritic cells (moDC)		monocyte-derived dendritic cell	CL:0000784	TF binding assay, Functional perturbation assay	ChIP-seq, ATAC-seq, RNA-seq	ChIP-RT-qPCR, shRNA knockdown, RT-RT-qPCR
2014	25453760	A negative feedback loop of transcription factors specifies alternative dendritic cell chromatin States	Mus musculus	mm10	chr8	12340000	12341000	Cebpb	F10	Enhancer	Active	Normal				Bone marrow	UBERON:0002371	Monocyte-derived dendritic cells (moDC)		monocyte-derived dendritic cell	CL:0000784	TF binding assay, Functional perturbation assay	ChIP-seq, ATAC-seq, RNA-seq	ChIP-RT-qPCR, shRNA knockdown, RT-RT-qPCR
2013	23932592	Structural basis for the interaction of the Golgi-Associated Retrograde Protein Complex with the t-SNARE Syntaxin 6	Mus musculus	mm10	chr7	53630000	53635000	Myod1	Myog	Enhancer	Active	Normal				Skeletal muscle	UBERON:0001134	C2C12 myoblasts/myotubes	CVCL_0188	myoblast/myotube	CL:0000187	Functional perturbation assay, TF binding assay	ChIP-seq, RNA-seq	ChIP-RT-qPCR, RT-RT-qPCR
2015	26593423	Chromosomal Loop Domains Direct the Recombination of Antigen Receptor Genes	Mus musculus	mm10	chr1	167519257	167519314			Enhancer	Active	Normal				Bone marrow	UBERON:0002371	Primary pro-B cells		pro-B cell	CL:0000945	Enhancer activity assay, Chromatin interaction assay	ChIP-seq, Hi-C	qRT-PCR, and ChIP-qPCR
2015	26593423	Chromosomal Loop Domains Direct the Recombination of Antigen Receptor Genes	Mus musculus	mm10	chr1	167572056	167572182			Enhancer	Active	Normal				Bone marrow	UBERON:0002371	Primary pro-B cells		pro-B cell	CL:0000945	Enhancer activity assay, Chromatin interaction assay	ChIP-seq, Hi-C	qRT-PCR, and ChIP-qPCR
2015	26593423	Chromosomal Loop Domains Direct the Recombination of Antigen Receptor Genes	Mus musculus	mm10	chr18	86761026	86761110			Enhancer	Active	Normal				Bone marrow	UBERON:0002371	Primary pro-B cells		pro-B cell	CL:0000945	Enhancer activity assay, Chromatin interaction assay	ChIP-seq, Hi-C	qRT-PCR, and ChIP-qPCR
2015	26593423	Chromosomal Loop Domains Direct the Recombination of Antigen Receptor Genes	Mus musculus	mm10	chr18	86772479	86772600			Enhancer	Active	Normal				Bone marrow	UBERON:0002371	Primary pro-B cells		pro-B cell	CL:0000945	Enhancer activity assay, Chromatin interaction assay	ChIP-seq, Hi-C	qRT-PCR, and ChIP-qPCR
2015	26593423	Chromosomal Loop Domains Direct the Recombination of Antigen Receptor Genes	Mus musculus	mm10	chr18	86773163	86773345			Enhancer	Active	Normal				Bone marrow	UBERON:0002371	Primary pro-B cells		pro-B cell	CL:0000945	Enhancer activity assay, Chromatin interaction assay	ChIP-seq, Hi-C	qRT-PCR, and ChIP-qPCR
2015	26593423	Chromosomal Loop Domains Direct the Recombination of Antigen Receptor Genes	Mus musculus	mm10	chr2	121974537	121974595			Enhancer	Active	Normal				Bone marrow	UBERON:0002371	Primary pro-B cells		pro-B cell	CL:0000945	Enhancer activity assay, Chromatin interaction assay	ChIP-seq, Hi-C	qRT-PCR, and ChIP-qPCR
2015	26595767	Stimulus-specific combinatorial functionality of neuronal c-fos enhancers	Mus musculus	mm10	chr12	85484889	85486580		Fos	Enhancer	Active	Normal				Brain	UBERON:0000955	Primary mouse cortical neurons		cortical neuron	CL:0000540	Enhancer activity assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR
2008	19141476	Dynamic regulation of Pdx1 enhancers by Foxa1 and Foxa2 is essential for pancreas development	Mus musculus	mm10	chr5	145320091	145322975	Foxa1	Pdx1	Enhancer	Active	Normal				Pancreas	UBERON:0001264	Pancreatic primordium		pancreatic epithelial cell	CL:0002078	Enhancer activity assay	ChIP-seq	Luciferase Reporter Assay, ChIP-RT-qPCR, RT-RT-qPCR
2024	39183203	Multi-omics profiling of retinal pigment epithelium reveals enhancer-driven activation of RANK-NFATc1 signaling in traumatic proliferative vitreoretinopathy	Mus musculus	mm10	chr9	121540000	121545000		Tnfrsf11A (Rank)	Enhancer	Active	Disease	proliferative vitreoretinopathy	MONDO:0006007	DOID:0080067	Retina	UBERON:0000966	Primary retinal pigment epithelium (RPE) cells		retinal pigment epithelial cell	CL:0002586	Enhancer activity assay, Functional perturbation assay	ATAC-seq, ChIP-seq, RNA-seq	RT-RT-qPCR, Western blot, Immunofluorescence
2024	39183203	Multi-omics profiling of retinal pigment epithelium reveals enhancer-driven activation of RANK-NFATc1 signaling in traumatic proliferative vitreoretinopathy	Mus musculus	mm10	chr16	92915000	92925000	Runx1	Runx1	Enhancer	Active	Disease	proliferative vitreoretinopathy	MONDO:0006007	DOID:0080067	Retina	UBERON:0000966	Primary retinal pigment epithelium (RPE) cells		retinal pigment epithelial cell	CL:0002586	Enhancer activity assay, TF binding assay	ATAC-seq, ChIP-seq, RNA-seq	RT-RT-qPCR, Western blot
2024	39183203	Multi-omics profiling of retinal pigment epithelium reveals enhancer-driven activation of RANK-NFATc1 signaling in traumatic proliferative vitreoretinopathy	Mus musculus	mm10	chr2	13800000	13810000		Vim	Enhancer	Active	Disease	proliferative vitreoretinopathy	MONDO:0006007	DOID:0080067	Retina	UBERON:0000966	Primary retinal pigment epithelium (RPE) cells		retinal pigment epithelial cell	CL:0002586	Enhancer activity assay	ATAC-seq, ChIP-seq, RNA-seq	RT-RT-qPCR, Western blot, Immunofluorescence
2011	21797989	Differentiation and fiber type-specific activity of a muscle creatine kinase intronic enhancer	Mus musculus	mm10	chr7	83943095	83943301	Myod; Myogenin	Mck	Enhancer	Active	Normal				Skeletal muscle	UBERON:0001134	MM14 skeletal myocytes	CVCL_W869	myocyte	CL:0000187	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq	Transgenic Reporter Assay, ChIP-RT-qPCR, EMSA, Luciferase Reporter Assay
2011	21797989	Differentiation and fiber type-specific activity of a muscle creatine kinase intronic enhancer	Mus musculus	mm10	chr7	83943095	83943301	Myod; Myogenin	Mck	Enhancer	Active	Normal				Skeletal muscle	UBERON:0001134	C2C12 skeletal muscle	CVCL_0188	myoblast	CL:0000187	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq	Transgenic Reporter Assay, ChIP-RT-qPCR, EMSA, Luciferase Reporter Assay
2011	21797989	Differentiation and fiber type-specific activity of a muscle creatine kinase intronic enhancer	Mus musculus	mm10	chr7	83943095	83943301	Myod; Myogenin	Mck	Enhancer	Active	Normal				Skeletal muscle	UBERON:0001134	mouse skeletal muscle fibers		skeletal muscle fiber	CL:0000187	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq	Transgenic Reporter Assay, ChIP-RT-qPCR, EMSA, Luciferase Reporter Assay
